transcript	RIBO_GMP_Ven_A	RIBO_GMP_Ven_B	RIBO_GMP_vehicle_A	RIBO_GMP_vehicle_B	RIBO_HSC_Ven_A	RIBO_HSC_Ven_B	RIBO_HSC_vehicle_A	RIBO_HSC_vehicle_B
Tgtp2-201	1	0	0	0	0	0	0	0
Th-201	0	0	0	0	0	0	0	0
Tha1-201	8	2	6	4	12	5	7	16
Thada-201	164	76	118	100	156	70	76	106
Thap1-201	35	23	16	30	17	11	28	42
Thap11-201	41	23	23	37	15	7	19	12
Thap12-201	109	24	48	55	120	24	75	70
Thap2-202	6	0	1	5	3	0	3	3
Thap3-201	5	2	3	2	6	2	8	5
Thap4-206	24	4	5	14	12	1	11	13
Thap7-201	8	9	6	10	19	4	8	11
Thap8-201	0	0	0	0	0	0	0	0
Thbd-201	81	44	64	114	181	107	222	231
Thbs1-201	225	151	166	181	55	15	95	59
Thbs2-201	1	0	0	1	1	0	0	0
Thbs3-201	0	1	4	0	0	0	1	0
Thbs4-201	5	1	4	3	0	2	0	1
Theg-201	0	0	0	0	0	0	0	0
Thegl-201	0	0	0	0	0	0	0	0
Them4-201	7	4	9	3	13	2	0	1
Them5-201	0	0	0	0	0	0	0	0
Them6-201	3	3	1	6	2	0	2	5
Them7-201	0	0	0	0	0	0	0	0
Themis-201	2	0	0	2	0	1	0	1
Themis2-201	70	37	53	64	71	28	89	98
Themis3-201	0	0	0	0	0	0	0	0
Thg1l-201	47	23	21	31	77	31	57	46
Thnsl1-201	23	14	25	11	13	4	13	10
Thnsl2-202	7	2	7	4	2	0	6	7
Thoc1-201	219	111	165	154	106	48	104	84
Thoc2-201	370	129	227	232	259	143	195	178
Thoc3-201	66	22	48	69	78	22	48	55
Thoc5-201	155	73	95	90	70	40	70	66
Thoc6-201	62	33	40	50	40	24	43	51
Thoc7-201	137	68	122	104	141	38	113	111
Thop1-201	100	37	45	64	66	27	58	46
Thpo-202	0	0	0	0	0	0	0	0
Thra-202	34	11	20	15	69	12	50	32
Thrap3-201	957	437	658	664	846	358	588	487
Thrb-202	0	1	0	1	0	0	1	0
Thrsp-201	0	0	0	0	0	0	0	0
Thsd1-201	0	0	0	0	0	0	0	0
Thsd4-201	1	0	0	0	1	0	0	0
Thsd7a-202	0	0	0	0	1	0	0	0
Thsd7b-202	15	18	14	26	1	0	2	6
Thtpa-201	17	2	8	6	10	1	13	15
Thumpd1-201	120	55	90	84	68	34	80	57
Thumpd2-201	40	17	27	27	32	10	29	17
Thumpd3-201	92	34	60	57	68	22	62	70
Thy1-201	2	0	0	3	0	2	2	6
Thyn1-202	139	60	102	82	73	34	65	64
Tia1-202	79	30	57	44	37	14	40	36
Tial1-202	248	69	98	135	103	25	100	81
Tiam1-201	238	96	170	169	309	65	313	262
Tiam2-201	22	8	16	19	30	12	24	29
Ticam1-201	19	9	11	18	24	2	28	20
Ticam2-201	13	4	5	7	14	2	12	13
Ticrr-201	74	33	51	45	56	29	41	30
Tie1-201	1	5	0	0	0	0	0	0
Tifa-205	12	3	4	4	43	14	46	51
Tifab-201	17	5	10	10	18	7	6	14
Tigar-201	83	28	48	65	29	14	35	37
Tigd2-201	22	6	12	10	10	3	10	4
Tigd3-202	10	4	3	4	5	2	9	3
Tigd4-201	0	0	0	0	0	0	0	0
Tigd5-201	3	1	2	0	2	0	6	4
Tigit-201	1	0	1	0	0	0	1	0
Timd2-204	0	0	0	0	2	1	1	1
Timd4-201	3	0	2	1	0	0	0	0
Timeless-201	221	100	140	183	224	76	144	117
Timm10-201	75	43	53	51	37	16	44	39
Timm10b-203	0	0	0	0	0	0	0	0
Timm13-201	46	21	27	23	36	4	27	28
Timm17a-201	47	21	41	35	25	4	19	17
Timm17b-201	90	51	52	67	46	16	47	42
Timm21-201	129	40	50	84	64	15	67	70
Timm22-201	55	28	29	56	34	9	43	44
Timm23-201	151	40	72	84	80	14	71	63
Timm29-201	74	28	50	59	43	7	48	48
Timm44-201	168	78	138	160	74	27	80	89
Timm50-201	75	50	51	62	83	25	60	40
Timm8a1-201	0	0	0	1	0	0	0	0
Timm8a2-201	0	0	0	0	0	0	0	0
Timm8b-201	61	31	32	47	31	7	33	36
Timm9-202	3	3	1	2	1	0	2	1
Timmdc1-201	114	37	72	70	100	29	88	100
Timp1-202	0	0	0	0	0	0	0	0
Timp2-201	55	24	34	46	26	2	41	38
Timp3-201	0	0	0	1	0	0	1	0
Timp4-201	0	0	0	0	0	0	1	0
Tinag-201	0	0	0	0	0	0	0	0
Tinagl1-202	38	10	23	26	23	2	53	40
Tinf2-201	45	11	32	32	31	6	18	20
Tiparp-201	15	9	8	16	24	6	15	16
Tipin-205	345	166	220	262	240	57	186	201
Tiprl-201	76	35	62	61	42	13	62	51
Tirap-201	0	0	0	0	1	0	2	1
Tjap1-202	26	13	23	22	47	9	28	35
Tjp1-202	1	0	0	0	1	0	2	0
Tjp2-204	5	0	3	1	11	10	7	5
Tjp3-201	29	21	39	29	28	16	38	39
Tk1-201	138	99	128	150	117	62	108	116
Tk2-201	43	12	39	37	13	7	29	23
Tkfc-205	38	29	30	37	52	24	33	41
Tkt-201	1154	725	907	925	959	488	952	992
Tktl1-201	0	0	0	0	0	0	0	10
Tktl2-202	0	0	0	0	0	0	0	0
Tlcd1-204	5	1	4	4	1	0	3	1
Tlcd2-201	14	6	9	16	4	2	5	6
Tldc2-202	0	0	0	0	0	0	0	0
Tle1-202	30	7	13	9	12	4	3	3
Tle2-213	0	1	1	1	1	0	1	1
Tle3-208	107	42	59	59	157	41	158	124
Tle4-201	74	34	54	59	100	22	106	95
Tle5-201	96	27	37	64	102	24	94	97
Tle6-201	15	12	9	15	8	3	11	10
Tle7-203	0	0	0	0	0	0	0	0
Tlk1-201	125	47	99	69	136	22	105	63
Tlk2-203	143	54	93	108	112	31	92	80
Tll1-201	0	0	1	0	0	0	0	0
Tll2-201	0	0	0	0	0	0	0	0
Tln1-201	1898	884	1259	1128	1771	1035	868	832
Tln2-202	14	3	2	10	26	13	25	19
Tlnrd1-201	9	6	9	9	27	6	17	17
Tlr1-202	33	15	33	26	14	7	10	25
Tlr11-202	0	0	0	0	0	0	0	0
Tlr12-201	2	0	0	1	0	2	6	6
Tlr13-201	218	103	159	202	87	26	113	78
Tlr2-201	46	22	33	41	43	11	35	48
Tlr3-201	1	0	0	0	0	0	0	0
Tlr4-201	47	11	31	27	14	0	11	9
Tlr5-201	2	0	1	3	9	1	6	5
Tlr6-201	23	8	18	15	8	4	12	12
Tlr7-202	37	18	28	37	24	6	38	32
Tlr8-202	9	4	6	9	7	1	3	2
Tlr9-201	20	8	7	25	25	24	42	60
Tlx1-201	0	0	0	0	0	0	0	0
Tlx2-201	0	0	0	0	0	0	0	0
Tlx3-201	0	0	0	0	0	0	0	0
Tm2d1-202	32	11	17	22	22	1	14	22
Tm2d2-201	37	11	12	39	12	2	20	19
Tm2d3-202	37	10	17	27	7	3	8	12
Tm4sf1-205	0	0	0	0	0	0	0	0
Tm4sf19-201	0	0	0	0	0	0	0	0
Tm4sf20-201	0	0	0	0	0	0	0	0
Tm4sf4-201	0	0	0	0	0	0	0	0
Tm4sf5-201	0	0	0	0	0	0	0	0
Tm6sf1-201	201	92	140	170	136	28	158	167
Tm6sf2-201	0	0	0	0	0	0	0	0
Tm7sf2-201	10	1	3	6	4	1	7	5
Tm7sf3-201	297	135	194	263	173	42	188	230
Tm9sf1-205	113	57	95	110	96	30	77	83
Tm9sf2-201	839	449	666	733	580	259	596	702
Tm9sf3-202	1169	544	748	868	609	157	591	660
Tm9sf4-201	426	222	302	316	206	116	244	324
Tma16-201	42	18	24	12	32	4	24	22
Tma7-201	11	2	0	9	3	0	4	8
Tmbim1-202	58	22	26	27	14	8	11	20
Tmbim4-201	179	90	133	167	136	36	149	146
Tmbim6-201	247	118	157	203	117	42	112	149
Tmbim7-201	0	0	0	0	0	0	0	0
Tmc1-201	0	0	0	0	0	0	0	0
Tmc2-201	0	0	0	0	0	0	0	0
Tmc3-201	0	2	1	0	0	0	1	2
Tmc4-201	3	0	0	1	1	0	0	0
Tmc5-201	0	0	0	0	0	0	0	0
Tmc6-201	152	68	86	103	96	24	116	110
Tmc7-201	14	8	9	14	3	1	13	9
Tmc8-201	77	27	35	48	24	6	47	52
Tmcc1-202	86	48	72	71	100	37	128	105
Tmcc2-206	9	6	6	3	4	4	1	4
Tmcc3-201	0	0	1	2	2	0	4	5
Tmco1-204	278	124	178	208	124	22	153	150
Tmco2-201	0	0	0	0	0	0	0	0
Tmco3-201	48	16	30	45	29	2	42	20
Tmco4-202	16	3	18	10	27	0	21	24
Tmco5-201	0	0	0	0	0	0	0	0
Tmco5b-201	0	0	0	0	0	0	0	0
Tmco6-201	62	35	33	56	19	7	44	38
Tmed1-201	35	15	16	23	14	5	16	22
Tmed10-201	501	278	338	399	323	105	311	372
Tmed11-201	0	0	0	0	0	0	0	0
Tmed2-201	387	116	175	252	290	81	297	285
Tmed3-201	155	82	100	148	88	21	124	132
Tmed4-201	116	83	87	95	80	35	118	133
Tmed5-201	285	142	205	225	148	33	146	178
Tmed6-201	0	0	0	0	0	0	0	0
Tmed7-203	246	116	161	181	201	85	213	242
Tmed8-201	24	11	11	10	20	4	23	13
Tmed9-201	427	177	244	313	289	123	326	416
Tmeff1-201	0	0	1	0	0	0	0	0
Tmeff2-201	0	0	1	0	0	0	0	0
Tmem100-201	0	0	0	0	0	1	0	0
Tmem101-201	16	16	16	23	13	8	15	24
Tmem102-201	1	1	0	0	0	0	0	0
Tmem104-201	45	14	33	26	15	9	27	29
Tmem106a-202	2	1	0	0	1	1	0	0
Tmem106b-201	55	17	35	36	33	4	42	35
Tmem106c-201	23	9	6	8	17	4	15	11
Tmem107-201	1	1	1	0	0	1	0	0
Tmem108-201	1	0	0	1	3	1	1	2
Tmem109-201	52	16	30	56	21	7	33	54
Tmem11-201	22	4	18	21	5	3	9	13
Tmem114-201	0	0	0	0	0	0	0	0
Tmem115-201	45	17	20	27	16	6	22	24
Tmem116-202	0	0	0	0	0	0	0	0
Tmem117-201	0	0	0	0	0	0	0	0
Tmem119-201	22	10	12	15	1	3	7	5
Tmem120a-201	21	8	9	9	6	0	4	12
Tmem120b-201	2	1	1	0	1	0	3	0
Tmem121-201	0	0	0	0	0	0	0	0
Tmem121b-201	0	0	0	0	0	0	0	0
Tmem123-201	67	29	25	50	33	11	42	44
Tmem125-201	0	0	0	0	0	0	0	0
Tmem126a-201	12	10	10	10	9	0	9	10
Tmem126b-201	35	9	18	28	23	7	20	21
Tmem127-201	24	4	8	25	14	4	23	15
Tmem128-201	38	8	37	27	24	2	22	14
Tmem129-201	13	1	3	8	5	4	4	7
Tmem130-201	0	0	0	0	0	0	0	0
Tmem131-208	315	128	195	188	165	58	143	195
Tmem131l-202	341	152	238	261	271	130	308	283
Tmem132a-201	2	0	0	0	0	0	0	0
Tmem132b-201	0	1	0	0	0	0	0	0
Tmem132c-201	0	0	0	0	0	0	0	0
Tmem132d-201	0	0	0	0	0	0	0	0
Tmem132e-201	0	0	0	0	0	1	0	0
Tmem134-212	1	0	1	1	0	0	0	0
Tmem135-201	66	27	32	54	40	14	51	59
Tmem136-201	0	0	0	0	0	0	0	0
Tmem138-201	1	0	0	0	0	0	0	1
Tmem139-201	0	0	0	0	0	0	0	0
Tmem140-201	0	1	0	2	0	0	0	0
Tmem141-205	18	6	6	9	16	6	11	8
Tmem143-201	21	12	13	12	10	7	20	12
Tmem144-201	2	2	4	2	0	0	2	3
Tmem145-201	0	0	0	0	0	0	0	0
Tmem147-201	115	51	65	89	55	9	55	58
Tmem14a-202	2	1	3	3	1	1	2	0
Tmem14c-201	202	100	118	148	63	32	83	123
Tmem150a-201	0	0	0	0	0	0	0	0
Tmem150b-201	3	0	1	1	1	1	1	3
Tmem150c-201	0	0	0	0	0	0	0	0
Tmem151a-201	0	0	0	0	0	0	0	0
Tmem151b-201	0	0	0	0	0	0	0	0
Tmem154-201	60	46	80	86	60	26	78	67
Tmem156-204	154	68	117	115	75	30	83	109
Tmem158-201	0	0	1	0	0	1	0	0
Tmem159-201	3	2	1	0	0	0	0	0
Tmem160-201	25	9	20	21	8	2	11	10
Tmem161a-201	22	8	18	10	13	1	6	11
Tmem161b-201	42	9	24	21	11	1	8	13
Tmem163-205	0	0	0	0	0	0	1	0
Tmem164-206	13	7	7	8	4	7	7	11
Tmem165-201	427	218	314	354	230	50	280	282
Tmem167-203	16	5	6	9	6	3	7	13
Tmem167b-201	14	4	9	7	6	1	2	2
Tmem168-201	117	41	73	96	54	14	63	74
Tmem169-201	0	0	0	0	0	0	0	0
Tmem17-201	2	0	2	2	1	0	1	4
Tmem170-201	0	0	1	0	1	1	1	3
Tmem170b-201	5	1	1	3	6	1	3	0
Tmem171-201	3	0	2	1	0	1	4	4
Tmem173-201	47	15	27	24	28	32	62	66
Tmem174-201	0	0	0	0	0	0	0	0
Tmem175-201	30	6	7	17	4	4	8	8
Tmem176a-201	3	0	2	0	1	2	3	0
Tmem176b-202	9	0	5	5	2	1	4	7
Tmem177-201	8	11	8	17	7	3	7	8
Tmem178-201	0	0	0	0	0	0	0	0
Tmem178b-204	0	0	0	0	0	0	0	0
Tmem179-201	0	0	0	0	0	0	0	0
Tmem179b-201	25	6	6	17	1	2	7	4
Tmem18-201	71	43	46	63	52	22	52	65
Tmem181a-201	0	0	2	1	0	0	2	3
Tmem182-201	0	0	0	0	0	0	0	0
Tmem183a-201	36	12	23	26	39	7	25	23
Tmem184a-202	0	0	0	0	0	0	0	0
Tmem184b-201	8	3	2	11	2	1	8	5
Tmem184c-201	37	9	24	24	33	5	12	19
Tmem185a-202	38	11	31	41	28	6	16	35
Tmem185b-202	64	15	31	45	16	5	25	16
Tmem186-201	6	3	0	1	2	0	3	3
Tmem189-201	16	3	6	11	3	0	7	3
Tmem19-201	101	29	45	55	32	13	45	60
Tmem190-201	0	0	0	0	0	0	0	0
Tmem191c-201	3	1	0	1	3	2	1	1
Tmem192-201	6	2	4	6	7	1	3	5
Tmem196-201	0	0	0	0	0	0	0	0
Tmem198-201	0	0	0	0	0	0	0	0
Tmem198b-201	0	0	0	0	1	0	1	2
Tmem199-201	51	34	27	35	15	5	22	34
Tmem200a-201	0	0	0	0	0	0	0	0
Tmem200b-201	0	0	0	0	0	0	0	0
Tmem200c-201	0	0	0	0	0	0	0	0
Tmem201-202	11	0	2	4	5	1	1	3
Tmem202-201	0	0	0	0	0	0	0	0
Tmem203-201	7	5	7	6	4	2	7	10
Tmem204-201	0	0	0	0	0	0	0	0
Tmem205-207	39	23	24	36	17	2	33	37
Tmem207-201	0	0	0	0	0	0	0	0
Tmem208-201	87	37	41	67	27	3	23	29
Tmem209-204	247	129	185	203	133	57	151	136
Tmem210-201	0	0	0	0	0	0	0	0
Tmem211-201	0	0	0	0	0	0	0	0
Tmem212-201	0	0	0	0	0	0	0	0
Tmem213-201	0	0	0	0	0	0	0	0
Tmem214-202	30	13	17	21	33	23	32	37
Tmem215-201	15	6	7	17	0	0	0	0
Tmem216-206	4	2	3	4	0	0	0	2
Tmem217-206	0	1	0	0	0	0	0	0
Tmem218-201	3	0	3	0	1	0	0	1
Tmem219-201	17	3	3	8	5	0	2	3
Tmem220-202	9	6	5	9	8	4	12	21
Tmem221-201	1	0	0	1	0	0	1	0
Tmem222-201	44	26	34	36	19	4	25	29
Tmem223-201	14	5	3	9	1	1	1	7
Tmem225-201	0	0	0	0	0	0	0	0
Tmem229a-201	0	0	0	0	0	0	0	0
Tmem229b-201	18	4	4	9	22	8	13	16
Tmem230-203	3	1	2	1	1	1	3	4
Tmem231-201	0	0	0	0	0	0	0	0
Tmem232-201	0	0	0	0	0	0	0	0
Tmem233-201	0	0	0	0	0	0	0	0
Tmem234-201	130	67	109	127	82	14	75	71
Tmem235-201	0	0	0	0	0	0	0	0
Tmem236-201	0	0	0	0	0	0	0	0
Tmem237-202	13	3	11	8	2	4	1	2
Tmem238-201	0	0	0	0	0	0	0	0
Tmem238l-203	0	0	0	0	0	0	0	0
Tmem239-201	0	0	0	0	0	0	0	0
Tmem240-201	0	0	0	0	0	0	2	1
Tmem241-205	3	1	0	3	2	0	1	1
Tmem242-201	59	32	53	49	27	12	37	34
Tmem243-201	0	0	1	0	17	1	7	13
Tmem245-202	45	15	22	30	39	11	32	42
Tmem246-201	0	0	0	0	0	0	0	0
Tmem248-201	36	5	23	23	30	5	21	29
Tmem249-202	0	0	0	0	0	0	0	0
Tmem25-201	0	0	0	1	0	0	0	0
Tmem250-ps-201	6	0	3	1	4	0	3	3
Tmem251-201	7	11	9	2	5	1	4	2
Tmem252-201	0	0	0	0	0	0	0	0
Tmem253-201	0	0	0	0	0	0	1	0
Tmem254a-204	0	0	0	0	0	0	0	0
Tmem254b-201	0	0	0	0	0	0	0	0
Tmem254c-202	0	0	0	0	0	0	0	0
Tmem255a-201	0	0	0	0	0	0	0	0
Tmem255b-202	0	0	0	0	0	0	0	0
Tmem256-201	28	10	8	12	10	0	8	6
Tmem258-201	7	3	1	3	5	4	1	1
Tmem259-201	82	47	68	91	46	14	65	62
Tmem26-201	1	0	0	0	0	0	1	1
Tmem260-201	108	32	49	80	67	23	70	75
Tmem262-201	0	0	0	0	0	0	0	0
Tmem263-201	30	12	21	21	32	4	25	18
Tmem265-201	0	0	0	0	0	0	0	0
Tmem266-201	0	0	0	0	0	0	0	0
Tmem267-205	2	2	4	2	19	3	9	14
Tmem268-201	4	1	2	1	6	1	1	4
Tmem269-202	0	0	0	0	0	0	0	0
Tmem270-202	0	0	0	0	0	0	0	0
Tmem273-201	7	6	10	14	16	6	28	21
Tmem274-201	0	0	0	0	0	0	0	0
Tmem28-201	0	0	0	0	0	0	0	0
Tmem29-212	0	0	0	0	0	0	0	0
Tmem30a-201	262	80	121	207	81	17	83	92
Tmem30b-201	0	0	0	0	0	0	0	0
Tmem30c-201	0	0	0	0	0	0	0	0
Tmem33-201	23	7	11	18	15	1	2	8
Tmem35a-201	0	0	0	0	0	0	0	0
Tmem35b-201	5	6	5	12	5	0	11	2
Tmem37-201	1	0	1	1	0	0	0	2
Tmem38a-201	1	0	1	3	0	1	2	1
Tmem38b-201	181	82	114	135	78	29	102	108
Tmem39a-201	42	13	20	23	26	7	16	15
Tmem39b-201	82	32	42	71	52	7	46	64
Tmem40-201	69	37	49	69	27	5	38	42
Tmem41a-201	9	1	3	3	10	1	3	10
Tmem41b-201	105	40	73	89	45	13	69	60
Tmem42-201	1	2	1	2	2	0	4	2
Tmem43-201	315	132	182	234	166	100	230	264
Tmem44-204	1	0	0	0	1	0	0	0
Tmem45a-201	0	0	0	0	0	0	0	0
Tmem45a2-201	0	0	0	0	0	0	0	0
Tmem45b-201	0	0	0	0	0	0	0	0
Tmem47-201	0	0	0	0	0	0	1	0
Tmem50a-201	443	245	299	345	174	69	234	275
Tmem50b-201	40	14	28	34	20	5	33	31
Tmem51-201	1	1	4	2	6	0	8	7
Tmem52-205	0	0	0	0	0	0	0	0
Tmem52b-201	0	0	0	0	0	0	0	0
Tmem53-201	3	1	2	1	0	0	0	1
Tmem54-203	0	0	0	0	0	0	0	0
Tmem56-203	0	0	0	0	0	0	0	0
Tmem59-201	509	258	373	412	253	82	343	350
Tmem59l-201	0	0	0	0	0	0	0	0
Tmem60-201	12	6	2	8	3	0	4	8
Tmem61-203	0	0	0	0	0	0	0	0
Tmem62-201	16	8	15	18	6	0	5	7
Tmem63a-201	150	58	79	99	52	26	98	101
Tmem63b-201	13	4	8	10	5	1	8	3
Tmem63c-203	0	0	0	0	0	0	0	0
Tmem64-201	1	0	1	0	0	0	0	1
Tmem65-201	28	10	15	25	18	0	19	16
Tmem67-201	40	21	27	27	20	11	27	29
Tmem68-201	59	25	28	33	29	7	31	24
Tmem69-202	14	9	6	12	3	1	4	2
Tmem70-203	62	15	40	30	24	10	32	27
Tmem71-201	36	17	21	39	38	7	64	38
Tmem72-201	0	0	0	0	0	0	0	0
Tmem74-201	0	0	0	0	0	0	0	0
Tmem74b-201	0	0	0	0	0	0	0	0
Tmem74bos-202	0	0	0	0	0	0	0	0
Tmem79-201	4	1	3	1	1	1	1	2
Tmem8-201	8	2	8	11	20	2	16	8
Tmem80-201	0	0	0	0	1	0	0	0
Tmem81-202	1	0	2	3	2	2	0	1
Tmem82-201	2	3	1	1	2	1	0	1
Tmem86a-201	5	9	9	14	5	1	14	14
Tmem86b-201	2	1	3	1	1	0	3	1
Tmem87a-202	328	195	281	300	121	65	163	209
Tmem87b-201	46	14	34	32	20	3	16	20
Tmem88-201	0	0	0	0	0	0	0	0
Tmem88b-201	0	0	0	0	0	0	0	0
Tmem89-201	0	0	0	0	0	0	0	0
Tmem8b-202	0	1	0	0	1	0	1	0
Tmem9-201	12	13	11	12	9	6	8	15
Tmem91-201	0	0	0	0	0	0	0	0
Tmem92-203	0	0	0	0	0	0	0	0
Tmem94-201	109	54	89	60	110	21	78	92
Tmem95-201	0	0	0	0	0	0	0	0
Tmem97-201	19	9	12	12	8	2	8	8
Tmem98-201	7	4	2	1	2	0	7	3
Tmem9b-201	53	4	10	25	17	4	21	20
Tmf1-201	273	92	164	188	210	37	217	236
Tmie-201	0	0	0	0	0	0	0	0
Tmigd1-202	0	0	0	0	0	0	0	0
Tmigd3-201	1	0	0	0	0	0	0	0
Tmigd3-207	0	0	0	0	0	0	0	0
Tmod1-201	1	1	0	0	0	1	0	0
Tmod2-201	0	0	0	0	0	0	0	0
Tmod3-201	226	80	118	153	123	54	154	148
Tmod4-202	0	0	0	0	0	0	0	0
Tmpo-201	183	51	112	128	194	57	131	118
Tmppe-201	43	10	17	25	21	8	13	21
Tmprss11a-201	0	0	0	0	0	0	0	0
Tmprss11b-201	0	0	0	0	0	0	0	0
Tmprss11c-201	0	0	0	0	0	0	0	0
Tmprss11d-201	0	0	0	0	0	0	0	0
Tmprss11e-201	0	0	0	0	0	0	0	0
Tmprss11f-201	0	0	0	0	0	0	0	0
Tmprss11g-201	0	0	0	0	0	0	0	0
Tmprss12-201	0	0	0	0	0	0	0	0
Tmprss13-201	0	0	0	0	0	0	0	0
Tmprss15-201	0	0	0	0	0	0	0	0
Tmprss2-201	0	0	0	0	0	0	0	0
Tmprss3-201	7	7	11	11	4	0	4	3
Tmprss4-201	0	0	0	0	0	0	0	1
Tmprss5-201	0	0	0	0	0	0	0	0
Tmprss6-201	0	0	0	0	0	0	0	0
Tmprss7-201	0	0	1	0	0	0	3	0
Tmprss9-203	0	0	0	0	0	0	0	0
Tmsb10-202	0	0	0	1	0	0	0	0
Tmsb15a-201	0	0	0	0	0	0	0	0
Tmsb15b1-201	0	0	1	0	0	0	1	0
Tmsb15b2-202	0	0	0	0	0	0	0	0
Tmsb15l-201	0	0	0	0	0	0	0	0
Tmsb4x-201	197	104	139	157	139	42	159	187
Tmtc1-201	0	0	0	0	0	0	0	0
Tmtc2-201	0	0	0	0	0	0	0	0
Tmtc3-202	80	25	45	57	38	12	42	34
Tmtc4-201	39	18	27	24	23	4	16	19
Tmub1-202	1	0	1	1	4	0	1	2
Tmub2-205	65	41	37	68	29	8	32	47
Tmx1-201	660	353	488	541	303	109	372	425
Tmx2-203	190	114	131	183	52	26	91	93
Tmx3-201	446	201	308	340	212	77	271	325
Tmx4-201	800	516	620	753	339	126	495	542
Tnc-204	1	2	2	2	2	0	1	1
Tnf-201	7	10	6	11	6	1	6	2
Tnfaip1-202	1	0	1	0	1	0	2	2
Tnfaip2-201	107	59	78	97	79	30	105	106
Tnfaip3-201	25	13	6	7	30	6	27	25
Tnfaip6-201	3	3	3	5	1	1	0	0
Tnfaip8-208	96	31	34	52	58	13	65	79
Tnfaip8l1-201	4	0	3	2	1	0	0	0
Tnfaip8l2-201	45	12	19	30	28	8	24	29
Tnfaip8l3-201	0	0	0	0	0	0	0	0
Tnfrsf10b-201	8	7	13	9	10	0	6	3
Tnfrsf11a-201	0	1	4	3	3	1	1	1
Tnfrsf11b-201	1	0	0	0	0	0	0	0
Tnfrsf12a-201	8	2	3	5	0	0	3	3
Tnfrsf13b-201	0	1	1	1	3	1	0	0
Tnfrsf13c-201	0	0	0	0	0	0	0	1
Tnfrsf14-201	31	10	15	18	27	13	24	19
Tnfrsf17-201	0	1	0	1	1	0	0	0
Tnfrsf18-202	12	5	7	12	1	2	11	17
Tnfrsf19-201	0	0	0	0	0	0	0	1
Tnfrsf1a-201	178	58	90	122	115	27	141	147
Tnfrsf1b-201	43	6	17	31	24	8	21	20
Tnfrsf21-201	105	32	73	62	68	13	52	67
Tnfrsf22-203	4	0	1	1	0	0	1	1
Tnfrsf23-202	4	0	2	1	1	0	0	1
Tnfrsf25-202	0	0	0	0	0	0	0	0
Tnfrsf26-201	19	11	9	9	4	6	10	14
Tnfrsf4-201	0	0	0	0	0	0	0	0
Tnfrsf8-201	0	0	0	0	0	0	0	0
Tnfrsf9-205	0	0	1	2	0	0	0	1
Tnfsf10-201	3	1	2	4	5	2	4	8
Tnfsf11-201	0	0	0	0	0	0	2	0
Tnfsf12-202	0	0	0	0	0	0	0	0
Tnfsf13-201	3	1	1	1	0	0	0	0
Tnfsf13b-203	2	2	2	3	3	1	2	4
Tnfsf14-201	31	14	13	29	4	1	19	18
Tnfsf15-201	0	0	0	0	0	0	0	0
Tnfsf18-201	0	0	1	0	0	0	0	0
Tnfsf4-201	0	0	0	0	0	0	0	0
Tnfsf8-201	0	0	0	0	0	0	0	0
Tnfsf9-201	1	2	0	2	0	0	2	1
Tnfsfm13-203	1	0	0	0	0	0	0	0
Tnik-205	69	23	33	35	2	4	12	8
Tnip1-203	243	135	168	211	224	82	296	285
Tnip2-202	68	38	51	41	56	11	75	63
Tnip3-201	1	0	0	0	0	1	1	0
Tnk1-201	7	3	8	7	0	1	1	0
Tnk2-221	21	12	17	13	9	4	2	20
Tnks-201	138	51	74	95	101	44	146	118
Tnks1bp1-202	12	9	7	14	15	2	6	10
Tnks2-201	138	41	87	85	96	30	120	101
Tnmd-201	0	0	0	0	0	0	0	0
Tnn-201	0	0	0	0	0	0	0	0
Tnnc1-202	1	1	0	1	0	0	2	0
Tnnc2-201	0	1	0	1	4	0	1	0
Tnni1-205	0	0	0	0	0	0	0	0
Tnni2-206	10	4	11	7	21	7	15	12
Tnni3-201	1	0	2	0	0	0	0	0
Tnni3k-201	0	0	0	0	0	0	0	0
Tnnt1-201	106	38	52	90	36	11	56	60
Tnnt2-209	0	0	0	0	0	0	0	0
Tnnt3-201	3	0	1	3	10	0	3	7
Tnp1-201	0	0	0	0	0	0	0	0
Tnp2-201	0	0	0	0	0	0	0	0
Tnpo1-201	589	270	454	436	310	141	197	188
Tnpo2-202	49	21	35	28	36	14	27	20
Tnpo3-201	212	89	137	124	183	60	139	109
Tnr-202	0	0	0	0	0	0	0	0
Tnrc18-201	206	89	185	172	255	50	197	146
Tnrc6a-201	215	73	130	135	171	27	115	78
Tnrc6b-201	245	91	177	132	195	57	185	114
Tnrc6c-202	115	38	74	84	84	18	58	54
Tns1-217	11	2	4	4	11	7	10	16
Tns2-202	0	0	0	0	0	0	0	0
Tns3-206	167	57	92	105	132	71	111	122
Tns4-201	3	1	0	1	8	4	6	6
Tnxb-204	2	1	1	0	1	0	0	0
Tob1-201	9	3	9	7	11	1	8	9
Tob2-201	156	51	82	91	126	34	111	94
Toe1-201	81	39	50	69	81	22	86	90
Togaram1-201	40	13	24	28	58	14	36	33
Togaram2-201	0	0	0	0	0	0	0	0
Tollip-201	36	17	14	29	8	4	16	19
Tom1-202	168	72	112	135	114	39	152	144
Tom1l1-201	0	1	0	0	0	1	1	0
Tom1l2-206	9	5	3	7	3	2	9	3
Tomm20-201	118	39	70	68	77	16	64	64
Tomm20l-201	0	0	0	0	0	0	0	0
Tomm22-201	122	62	74	89	64	9	70	78
