"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Lin7c",694.848475639577,0.0452881916711626,0.121521635359681,0.2309477726724,0.808908346156864
"Lin9",141.251363680924,0.00432498689750652,0.112933760790487,0.846790609966597,NA
"Lipa",358.524704658534,-0.0358315714432235,0.118891095085035,0.277240487417821,0.838038281014798
"Lipe",112.040736862728,-0.0032893953185418,0.113236316774489,0.888360074710756,NA
"Lipt2",60.1961006941122,-0.016389229128346,0.115903279671353,0.433894107316223,NA
"Lix1l",20.0331998118269,-0.0166228382880229,0.117108784555246,0.229609729145501,NA
"Llgl1",64.8451958439415,0.0217839942827973,0.116824041514971,0.338858056333109,NA
"Llgl2",30.3531652986577,0.0207554639891648,0.117488971228805,0.251696784972164,NA
"Llph",677.874497636748,-0.0737502516921157,0.145874156538089,0.0412199040399348,0.594451443340317
"Lman1",1309.27116277145,0.0142882015673573,0.110189609711502,0.650401441923105,0.946174505172719
"Lman2",1452.31487075969,-0.0351044960845674,0.114296468475701,0.400486501132414,0.885220285526178
"Lman2l",185.404761257343,-0.00996234667448234,0.112899818403779,0.730410276555373,0.960691284024209
"Lmbr1",35.3290331480362,-0.0052213751957022,0.115260169151906,0.741442976200259,NA
"Lmbrd1",433.04151375804,-0.0464050035001939,0.123542376426531,0.188355257257591,0.783903930478358
"Lmbrd2",171.348985068262,-0.00437825465579525,0.111591117945226,0.88330374664212,0.984255550619924
"Lmf1",91.1418327295734,-0.0303775994768456,0.118898107186419,0.242087201672816,NA
"Lmf2",157.546497089076,0.0040333812362488,0.112261295634744,0.889360249448805,NA
"Lmln",41.2269929266921,0.0140458238170246,0.116121359577484,0.417208259144985,NA
"Lmna",95.7531386220963,0.000844841439695218,0.114128472649421,0.96754326315838,NA
"Lmnb1",2976.07890497412,-0.00184897956721241,0.107638783088346,0.963861559387851,0.995966960650218
"Lmnb2",562.144594962142,0.0436772777478272,0.120587378810398,0.245287770674886,0.816515407712933
"Lmo2",2327.64614961359,0.0185194936292402,0.111507231865275,0.611921053559357,0.940294381981495
"Lmo4",200.089131931697,0.00365384358274096,0.111879941496595,0.90736952771011,0.987143586902914
"Lmtk2",193.776801978845,0.0419149670017619,0.123199709446215,0.157477147159645,0.764634216650362
"Lnpep",760.485094485106,-0.0783261831515223,0.143730987153639,0.081850865433692,0.69725782576079
"Lnpk",251.091425845344,-0.0234223244932442,0.114259410154836,0.486201928853116,0.911781983405588
"Lnx2",122.996867206518,0.0159457886278794,0.114330291303965,0.55752133453979,NA
"Lonp1",492.68894815388,-0.117228432812733,0.201284608726166,0.0212640725874386,0.531533698010294
"Lonp2",475.69996420369,-0.0233718946885705,0.113276184567089,0.52997009638285,0.92361996768905
"Lonrf1",206.550996966166,0.0124442064063352,0.112239879848583,0.695123054042935,0.954232135138932
"Lonrf3",78.7840467123423,0.0370805676373372,0.121820330663113,0.160425336325547,NA
"Lpcat1",123.293808963892,-0.0289883780884672,0.117420791700363,0.322852181398776,NA
"Lpcat2",497.386708232583,-0.00978118551285021,0.111665412500556,0.765198353359556,0.964027320791623
"Lpcat3",216.389206731771,-0.0370828249500131,0.120627390651557,0.215757887085932,0.802031174059648
"Lpcat4",71.1924372237796,-0.0184256505258348,0.11577694583853,0.439667194130611,NA
"Lpgat1",407.355291001513,0.0187897861736028,0.113622099457378,0.547141343144452,0.925957230673923
"Lpin1",46.372530663504,-0.0050777024100066,0.114581389914494,0.785000001638947,NA
"Lpin2",142.60570065646,-0.0264208844476421,0.116361578227067,0.372768925630523,NA
"Lpl",292.709888849366,0.025906434302471,0.117017966758072,0.334072925364813,0.860436832479153
"Lpxn",89.1515434256304,0.0109164350996436,0.114796815572304,0.621792833072313,NA
"Lrba",167.287931972089,0.026319789954436,0.116281798810957,0.380369060032773,NA
"Lrch1",156.995489029915,0.0304451647267617,0.117239685227287,0.330850965355015,NA
"Lrch3",153.703927114415,0.0258968185124737,0.117161992702724,0.329373689856205,NA
"Lrif1",122.402336598918,0.00924689067719366,0.114210287703214,0.695193390232603,NA
"Lrig2",111.607781726092,-0.0382982238387879,0.122540045475351,0.136764632255393,NA
"Lrmda",129.48982247528,-0.04493065655473,0.125941154777496,0.0898559596361767,NA
"Lrmp",771.901404628521,-0.00101822042388092,0.107961130401134,0.976156415302223,0.998351386341203
"Lrp1",264.116657879151,-0.0609578733548166,0.132838340999954,0.113640911743151,0.719595152635652
"Lrp10",447.793778840354,0.0130806449488226,0.110699688447139,0.870555794892359,0.980258841408338
"Lrp4",99.436190172762,0.00451536052317858,0.112822282806612,0.842773451804815,NA
"Lrp5",284.863551954981,0.0257706935199907,0.115662695004347,0.409638186401263,0.888804564299275
"Lrp6",249.660579273139,0.00130979456009933,0.11145358279291,0.965977973975794,0.996168136471404
"Lrp8",97.5535923933494,0.0246355607005739,0.116983827902112,0.337141599329173,NA
"Lrpap1",845.513918811309,-0.0465468937309801,0.122217919159438,0.211192660404996,0.798820867660347
"Lrpprc",497.708429401516,-0.0624761842243991,0.130334201798716,0.147323817259022,0.757651839187223
"Lrr1",75.4645764565928,0.0267637258492554,0.11860669739142,0.224683988099849,NA
"Lrrc20",50.2068606203671,0.0197773000176385,0.117156044100237,0.268893714520245,NA
"Lrrc25",43.7014906656422,-0.0384906391149745,0.124106102506387,0.0508070240892887,NA
"Lrrc27",30.9417825918091,0.0202773539696301,0.117598529613509,0.226164649429691,NA
"Lrrc40",186.748478126961,-0.0456816485751434,0.126136499805587,0.0918902856777866,0.712606270467523
"Lrrc41",251.101461689306,0.0171284488538709,0.113715341225318,0.565759354486617,0.928083273101574
"Lrrc42",25.7486806335686,-0.00846182460292992,0.115621860331437,0.580017977766535,NA
"Lrrc45",233.329973225406,0.0515687827530462,0.126476537198287,0.148616405095327,0.757651839187223
"Lrrc47",234.566280803778,0.0511985238593518,0.125940052905,0.159677615413275,0.764634216650362
"Lrrc57",111.258011575115,-0.0127264948210243,0.114773382490578,0.58389709728774,NA
"Lrrc58",309.21557197872,0.0158907935644628,0.112568754460097,0.625198857637876,0.940294381981495
"Lrrc59",1145.52061557676,0.769855213268315,0.367885040638006,0.00115239049730938,0.198534408067181
"Lrrc8b",43.5286777419356,0.0280388208533396,0.119651121670203,0.138649391938604,NA
"Lrrc8c",162.410113404047,0.0244816214663975,0.115998744565748,0.392140305722479,NA
"Lrrc8d",211.297322284689,0.00867254570417098,0.113087243547815,0.755436166983739,0.963401502389655
"Lrrcc1",230.518994762033,-0.0088177596663383,0.11110175147771,0.791948281389337,0.966148855824068
"Lrrfip1",246.441384853146,0.0308916824724099,0.116301571247118,0.359624148285375,0.867792130049992
"Lrrfip2",479.527579039098,-0.0742230666545637,0.143791433811839,0.0640730175000771,0.656882062073162
"Lrrk1",196.82690392712,0.0513314499657432,0.1267324777927,0.143603418458435,0.757651839187223
"Lrrk2",729.60525545617,0.0130632529441426,0.113435894918655,0.640014512847399,0.944252798949202
"Lrsam1",62.2756877563318,-0.000276698718721572,0.11416249328555,0.991650580799502,NA
"Lrwd1",298.037773505333,0.0224992218554,0.113647328632657,0.503641885651064,0.917091096956357
"Lsg1",552.706818797699,-0.0538328613811493,0.12409367889256,0.23949684565631,0.812317120021344
